,Unnamed: 0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,w1,w2,w3,w4,w5,w6,not_intercepted,nfe
0,0,-0.8877486165518975,0.2096485303025531,-0.4502057550579907,0.2620451300113372,0.6166727827590546,-0.3503153084284156,0.8568815971033368,-0.3163231156222835,-0.1667733158389382,0.2147954434636583,-0.596036923716823,-0.0429681365689831,-0.6694855526807154,-0.6717884862421445,0.4350096434679419,0.1548575814666324,0.8056583437600279,0.0110269716206151,-0.5642776751385423,-0.8624235996969434,0.7845826793092529,0.6380249112112686,0.0312254181262121,0.4021275111667989,0.0444463701271902,0.3866943444845222,0.9441433113375092,0.2932040356816764,0.6391144089241916,0.0330985620163043,0.4051714627508396,0.2084878004787128,0.2793507454384263,0.4149704976314716,0.4585137665433431,0.393347980960748,0.4122706203777157,0.3996200719085237,0.669007311342107,0.5045673337168889,0.0613170990019653,0.1280367333813952,0.1714698415187162,0.2711316667304557,0.0681755265551313,0.168515555285636,0.83,10775
0,0,-0.8877486165518975,0.2096485303025531,-0.4502057550579907,0.2620451300113372,0.6166727827590546,-0.3503153084284156,0.8568815971033368,-0.3163231156222835,-0.1667733158389382,0.2147954434636583,-0.596036923716823,-0.0429681365689831,-0.6694855526807154,-0.6717884862421445,0.4350096434679419,0.1548575814666324,0.8056583437600279,0.0110269716206151,-0.5642776751385423,-0.8624235996969434,0.7845826793092529,0.6380249112112686,0.0312254181262121,0.4021275111667989,0.0444463701271902,0.3866943444845222,0.9441433113375092,0.2932040356816764,0.6391144089241916,0.0330985620163043,0.4051714627508396,0.2084878004787128,0.2793507454384263,0.4149704976314716,0.4585137665433431,0.393347980960748,0.4122706203777157,0.3996200719085237,0.669007311342107,0.5045673337168889,0.0613170990019653,0.1280367333813952,0.1714698415187162,0.2711316667304557,0.0681755265551313,0.168515555285636,0.83,10874
0,0,-0.8877486165518975,0.2096485303025531,-0.4502057550579907,0.2620451300113372,0.6166727827590546,-0.3503153084284156,0.8568815971033368,-0.3163231156222835,-0.1667733158389382,0.2147954434636583,-0.596036923716823,-0.0429681365689831,-0.6694855526807154,-0.6717884862421445,0.4350096434679419,0.1548575814666324,0.8056583437600279,0.0110269716206151,-0.5642776751385423,-0.8624235996969434,0.7845826793092529,0.6380249112112686,0.0312254181262121,0.4021275111667989,0.0444463701271902,0.3866943444845222,0.9441433113375092,0.2932040356816764,0.6391144089241916,0.0330985620163043,0.4051714627508396,0.2084878004787128,0.2793507454384263,0.4149704976314716,0.4585137665433431,0.393347980960748,0.4122706203777157,0.3996200719085237,0.669007311342107,0.5045673337168889,0.0613170990019653,0.1280367333813952,0.1714698415187162,0.2711316667304557,0.0681755265551313,0.168515555285636,0.83,10969
0,0,-0.8877486165518975,0.2096485303025531,-0.4502057550579907,0.2620451300113372,0.6166727827590546,-0.3503153084284156,0.8568815971033368,-0.3163231156222835,-0.1667733158389382,0.2147954434636583,-0.596036923716823,-0.0429681365689831,-0.6694855526807154,-0.6717884862421445,0.4350096434679419,0.1548575814666324,0.8056583437600279,0.0110269716206151,-0.5642776751385423,-0.8624235996969434,0.7845826793092529,0.6380249112112686,0.0312254181262121,0.4021275111667989,0.0444463701271902,0.3866943444845222,0.9441433113375092,0.2932040356816764,0.6391144089241916,0.0330985620163043,0.4051714627508396,0.2084878004787128,0.2793507454384263,0.4149704976314716,0.4585137665433431,0.393347980960748,0.4122706203777157,0.3996200719085237,0.669007311342107,0.5045673337168889,0.0613170990019653,0.1280367333813952,0.1714698415187162,0.2711316667304557,0.0681755265551313,0.168515555285636,0.83,11064
0,0,-0.8877486165518975,0.2096485303025531,-0.4502057550579907,0.2620451300113372,0.6166727827590546,-0.3503153084284156,0.8568815971033368,-0.3163231156222835,-0.1667733158389382,0.2147954434636583,-0.596036923716823,-0.0429681365689831,-0.6694855526807154,-0.6717884862421445,0.4350096434679419,0.1548575814666324,0.8056583437600279,0.0110269716206151,-0.5642776751385423,-0.8624235996969434,0.7845826793092529,0.6380249112112686,0.0312254181262121,0.4021275111667989,0.0444463701271902,0.3866943444845222,0.9441433113375092,0.2932040356816764,0.6391144089241916,0.0330985620163043,0.4051714627508396,0.2084878004787128,0.2793507454384263,0.4149704976314716,0.4585137665433431,0.393347980960748,0.4122706203777157,0.3996200719085237,0.669007311342107,0.5045673337168889,0.0613170990019653,0.1280367333813952,0.1714698415187162,0.2711316667304557,0.0681755265551313,0.168515555285636,0.83,11157
0,0,-0.8877486165518975,0.2096485303025531,-0.4502057550579907,0.2620451300113372,0.6166727827590546,-0.3503153084284156,0.8568815971033368,-0.3163231156222835,-0.1667733158389382,0.2147954434636583,-0.596036923716823,-0.0429681365689831,-0.6694855526807154,-0.6717884862421445,0.4350096434679419,0.1548575814666324,0.8056583437600279,0.0110269716206151,-0.5642776751385423,-0.8624235996969434,0.7845826793092529,0.6380249112112686,0.0312254181262121,0.4021275111667989,0.0444463701271902,0.3866943444845222,0.9441433113375092,0.2932040356816764,0.6391144089241916,0.0330985620163043,0.4051714627508396,0.2084878004787128,0.2793507454384263,0.4149704976314716,0.4585137665433431,0.393347980960748,0.4122706203777157,0.3996200719085237,0.669007311342107,0.5045673337168889,0.0613170990019653,0.1280367333813952,0.1714698415187162,0.2711316667304557,0.0681755265551313,0.168515555285636,0.83,11256
0,0,-0.8877486165518975,0.2096485303025531,-0.4502057550579907,0.2620451300113372,0.6166727827590546,-0.3503153084284156,0.8568815971033368,-0.3163231156222835,-0.1667733158389382,0.2147954434636583,-0.596036923716823,-0.0429681365689831,-0.6694855526807154,-0.6717884862421445,0.4350096434679419,0.1548575814666324,0.8056583437600279,0.0110269716206151,-0.5642776751385423,-0.8624235996969434,0.7845826793092529,0.6380249112112686,0.0312254181262121,0.4021275111667989,0.0444463701271902,0.3866943444845222,0.9441433113375092,0.2932040356816764,0.6391144089241916,0.0330985620163043,0.4051714627508396,0.2084878004787128,0.2793507454384263,0.4149704976314716,0.4585137665433431,0.393347980960748,0.4122706203777157,0.3996200719085237,0.669007311342107,0.5045673337168889,0.0613170990019653,0.1280367333813952,0.1714698415187162,0.2711316667304557,0.0681755265551313,0.168515555285636,0.83,11353
0,0,-0.8877486165518975,0.2096485303025531,-0.4502057550579907,0.2620451300113372,0.6166727827590546,-0.3503153084284156,0.8568815971033368,-0.3163231156222835,-0.1667733158389382,0.2147954434636583,-0.596036923716823,-0.0429681365689831,-0.6694855526807154,-0.6717884862421445,0.4350096434679419,0.1548575814666324,0.8056583437600279,0.0110269716206151,-0.5642776751385423,-0.8624235996969434,0.7845826793092529,0.6380249112112686,0.0312254181262121,0.4021275111667989,0.0444463701271902,0.3866943444845222,0.9441433113375092,0.2932040356816764,0.6391144089241916,0.0330985620163043,0.4051714627508396,0.2084878004787128,0.2793507454384263,0.4149704976314716,0.4585137665433431,0.393347980960748,0.4122706203777157,0.3996200719085237,0.669007311342107,0.5045673337168889,0.0613170990019653,0.1280367333813952,0.1714698415187162,0.2711316667304557,0.0681755265551313,0.168515555285636,0.83,11450
0,0,-0.8877486165518975,0.2096485303025531,-0.4502057550579907,0.2620451300113372,0.6166727827590546,-0.3503153084284156,0.8568815971033368,-0.3163231156222835,-0.1667733158389382,0.2147954434636583,-0.596036923716823,-0.0429681365689831,-0.6694855526807154,-0.6717884862421445,0.4350096434679419,0.1548575814666324,0.8056583437600279,0.0110269716206151,-0.5642776751385423,-0.8624235996969434,0.7845826793092529,0.6380249112112686,0.0312254181262121,0.4021275111667989,0.0444463701271902,0.3866943444845222,0.9441433113375092,0.2932040356816764,0.6391144089241916,0.0330985620163043,0.4051714627508396,0.2084878004787128,0.2793507454384263,0.4149704976314716,0.4585137665433431,0.393347980960748,0.4122706203777157,0.3996200719085237,0.669007311342107,0.5045673337168889,0.0613170990019653,0.1280367333813952,0.1714698415187162,0.2711316667304557,0.0681755265551313,0.168515555285636,0.83,11547
0,0,-0.8965041895827004,0.9160546730139714,-0.4902319003908454,0.3217606552114964,0.8129004065373896,-0.3907022235596694,0.9296725342769452,-0.4097850081937134,-0.1381832861741006,0.2098310574353467,-0.6012133304969309,-0.5083962204895676,-0.6765743838514042,-0.6738303373949606,0.0816729201192761,0.097878606338664,0.9901772583934734,0.204169641316436,-0.5619361759179415,-0.891485022117474,0.7791475586934904,0.639812818678323,0.0366202447026782,0.4021831156089432,0.0448033090031746,0.3833879193739377,0.9412518887913864,0.2960881681479922,0.6386352378119229,0.0337444108345921,0.4037539549683757,0.1980650168126583,0.2777225638685604,0.4134288499043544,0.4424521921971676,0.4162168931688704,0.4126954049109238,0.1279819387577427,0.7332816143290247,0.8830099790953972,0.0613368244472821,0.1446856222840059,0.2031724505064053,0.2674153549268128,0.0669059086293899,0.1415608086045402,0.88,1162
0,0,-0.8877486165518975,0.2096485303025531,-0.4502057550579907,0.2620451300113372,0.6166727827590546,-0.3503153084284156,0.8568815971033368,-0.3163231156222835,-0.1667733158389382,0.2147954434636583,-0.596036923716823,-0.0429681365689831,-0.6694855526807154,-0.6717884862421445,0.4350096434679419,0.1548575814666324,0.8056583437600279,0.0110269716206151,-0.5642776751385423,-0.8624235996969434,0.7845826793092529,0.6380249112112686,0.0312254181262121,0.4021275111667989,0.0444463701271902,0.3866943444845222,0.9441433113375092,0.2932040356816764,0.6391144089241916,0.0330985620163043,0.4051714627508396,0.2084878004787128,0.2793507454384263,0.4149704976314716,0.4585137665433431,0.393347980960748,0.4122706203777157,0.3996200719085237,0.669007311342107,0.5045673337168889,0.0613170990019653,0.1280367333813952,0.1714698415187162,0.2711316667304557,0.0681755265551313,0.168515555285636,0.83,11643
0,0,-0.8877486165518975,0.2096485303025531,-0.4502057550579907,0.2620451300113372,0.6166727827590546,-0.3503153084284156,0.8568815971033368,-0.3163231156222835,-0.1667733158389382,0.2147954434636583,-0.596036923716823,-0.0429681365689831,-0.6694855526807154,-0.6717884862421445,0.4350096434679419,0.1548575814666324,0.8056583437600279,0.0110269716206151,-0.5642776751385423,-0.8624235996969434,0.7845826793092529,0.6380249112112686,0.0312254181262121,0.4021275111667989,0.0444463701271902,0.3866943444845222,0.9441433113375092,0.2932040356816764,0.6391144089241916,0.0330985620163043,0.4051714627508396,0.2084878004787128,0.2793507454384263,0.4149704976314716,0.4585137665433431,0.393347980960748,0.4122706203777157,0.3996200719085237,0.669007311342107,0.5045673337168889,0.0613170990019653,0.1280367333813952,0.1714698415187162,0.2711316667304557,0.0681755265551313,0.168515555285636,0.83,11739
0,0,-0.8877486165518975,0.2096485303025531,-0.4502057550579907,0.2620451300113372,0.6166727827590546,-0.3503153084284156,0.8568815971033368,-0.3163231156222835,-0.1667733158389382,0.2147954434636583,-0.596036923716823,-0.0429681365689831,-0.6694855526807154,-0.6717884862421445,0.4350096434679419,0.1548575814666324,0.8056583437600279,0.0110269716206151,-0.5642776751385423,-0.8624235996969434,0.7845826793092529,0.6380249112112686,0.0312254181262121,0.4021275111667989,0.0444463701271902,0.3866943444845222,0.9441433113375092,0.2932040356816764,0.6391144089241916,0.0330985620163043,0.4051714627508396,0.2084878004787128,0.2793507454384263,0.4149704976314716,0.4585137665433431,0.393347980960748,0.4122706203777157,0.3996200719085237,0.669007311342107,0.5045673337168889,0.0613170990019653,0.1280367333813952,0.1714698415187162,0.2711316667304557,0.0681755265551313,0.168515555285636,0.83,11835
0,0,-0.8877486165518975,0.2096485303025531,-0.4502057550579907,0.2620451300113372,0.6166727827590546,-0.3503153084284156,0.8568815971033368,-0.3163231156222835,-0.1667733158389382,0.2147954434636583,-0.596036923716823,-0.0429681365689831,-0.6694855526807154,-0.6717884862421445,0.4350096434679419,0.1548575814666324,0.8056583437600279,0.0110269716206151,-0.5642776751385423,-0.8624235996969434,0.7845826793092529,0.6380249112112686,0.0312254181262121,0.4021275111667989,0.0444463701271902,0.3866943444845222,0.9441433113375092,0.2932040356816764,0.6391144089241916,0.0330985620163043,0.4051714627508396,0.2084878004787128,0.2793507454384263,0.4149704976314716,0.4585137665433431,0.393347980960748,0.4122706203777157,0.3996200719085237,0.669007311342107,0.5045673337168889,0.0613170990019653,0.1280367333813952,0.1714698415187162,0.2711316667304557,0.0681755265551313,0.168515555285636,0.83,11935
0,0,-0.8877486165518975,0.2096485303025531,-0.4502057550579907,0.2620451300113372,0.6166727827590546,-0.3503153084284156,0.8568815971033368,-0.3163231156222835,-0.1667733158389382,0.2147954434636583,-0.596036923716823,-0.0429681365689831,-0.6694855526807154,-0.6717884862421445,0.4350096434679419,0.1548575814666324,0.8056583437600279,0.0110269716206151,-0.5642776751385423,-0.8624235996969434,0.7845826793092529,0.6380249112112686,0.0312254181262121,0.4021275111667989,0.0444463701271902,0.3866943444845222,0.9441433113375092,0.2932040356816764,0.6391144089241916,0.0330985620163043,0.4051714627508396,0.2084878004787128,0.2793507454384263,0.4149704976314716,0.4585137665433431,0.393347980960748,0.4122706203777157,0.3996200719085237,0.669007311342107,0.5045673337168889,0.0613170990019653,0.1280367333813952,0.1714698415187162,0.2711316667304557,0.0681755265551313,0.168515555285636,0.83,12030
0,0,-0.8877486165518975,0.2096485303025531,-0.4502057550579907,0.2620451300113372,0.6166727827590546,-0.3503153084284156,0.8568815971033368,-0.3163231156222835,-0.1667733158389382,0.2147954434636583,-0.596036923716823,-0.0429681365689831,-0.6694855526807154,-0.6717884862421445,0.4350096434679419,0.1548575814666324,0.8056583437600279,0.0110269716206151,-0.5642776751385423,-0.8624235996969434,0.7845826793092529,0.6380249112112686,0.0312254181262121,0.4021275111667989,0.0444463701271902,0.3866943444845222,0.9441433113375092,0.2932040356816764,0.6391144089241916,0.0330985620163043,0.4051714627508396,0.2084878004787128,0.2793507454384263,0.4149704976314716,0.4585137665433431,0.393347980960748,0.4122706203777157,0.3996200719085237,0.669007311342107,0.5045673337168889,0.0613170990019653,0.1280367333813952,0.1714698415187162,0.2711316667304557,0.0681755265551313,0.168515555285636,0.83,12127
0,0,-0.8877486165518975,0.2096485303025531,-0.4502057550579907,0.2620451300113372,0.6166727827590546,-0.3503153084284156,0.8568815971033368,-0.3163231156222835,-0.1667733158389382,0.2147954434636583,-0.596036923716823,-0.0429681365689831,-0.6694855526807154,-0.6717884862421445,0.4350096434679419,0.1548575814666324,0.8056583437600279,0.0110269716206151,-0.5642776751385423,-0.8624235996969434,0.7845826793092529,0.6380249112112686,0.0312254181262121,0.4021275111667989,0.0444463701271902,0.3866943444845222,0.9441433113375092,0.2932040356816764,0.6391144089241916,0.0330985620163043,0.4051714627508396,0.2084878004787128,0.2793507454384263,0.4149704976314716,0.4585137665433431,0.393347980960748,0.4122706203777157,0.3996200719085237,0.669007311342107,0.5045673337168889,0.0613170990019653,0.1280367333813952,0.1714698415187162,0.2711316667304557,0.0681755265551313,0.168515555285636,0.83,12225
0,0,-0.8877486165518975,0.2096485303025531,-0.4502057550579907,0.2620451300113372,0.6166727827590546,-0.3503153084284156,0.8568815971033368,-0.3163231156222835,-0.1667733158389382,0.2147954434636583,-0.596036923716823,-0.0429681365689831,-0.6694855526807154,-0.6717884862421445,0.4350096434679419,0.1548575814666324,0.8056583437600279,0.0110269716206151,-0.5642776751385423,-0.8624235996969434,0.7845826793092529,0.6380249112112686,0.0312254181262121,0.4021275111667989,0.0444463701271902,0.3866943444845222,0.9441433113375092,0.2932040356816764,0.6391144089241916,0.0330985620163043,0.4051714627508396,0.2084878004787128,0.2793507454384263,0.4149704976314716,0.4585137665433431,0.393347980960748,0.4122706203777157,0.3996200719085237,0.669007311342107,0.5045673337168889,0.0613170990019653,0.1280367333813952,0.1714698415187162,0.2711316667304557,0.0681755265551313,0.168515555285636,0.83,12322
0,0,-0.8877486165518975,0.2096485303025531,-0.4502057550579907,0.2620451300113372,0.6166727827590546,-0.3503153084284156,0.8568815971033368,-0.3163231156222835,-0.1667733158389382,0.2147954434636583,-0.596036923716823,-0.0429681365689831,-0.6694855526807154,-0.6717884862421445,0.4350096434679419,0.1548575814666324,0.8056583437600279,0.0110269716206151,-0.5642776751385423,-0.8624235996969434,0.7845826793092529,0.6380249112112686,0.0312254181262121,0.4021275111667989,0.0444463701271902,0.3866943444845222,0.9441433113375092,0.2932040356816764,0.6391144089241916,0.0330985620163043,0.4051714627508396,0.2084878004787128,0.2793507454384263,0.4149704976314716,0.4585137665433431,0.393347980960748,0.4122706203777157,0.3996200719085237,0.669007311342107,0.5045673337168889,0.0613170990019653,0.1280367333813952,0.1714698415187162,0.2711316667304557,0.0681755265551313,0.168515555285636,0.83,12414
0,0,-0.8877486165518975,0.2096485303025531,-0.4502057550579907,0.2620451300113372,0.6166727827590546,-0.3503153084284156,0.8568815971033368,-0.3163231156222835,-0.1667733158389382,0.2147954434636583,-0.596036923716823,-0.0429681365689831,-0.6694855526807154,-0.6717884862421445,0.4350096434679419,0.1548575814666324,0.8056583437600279,0.0110269716206151,-0.5642776751385423,-0.8624235996969434,0.7845826793092529,0.6380249112112686,0.0312254181262121,0.4021275111667989,0.0444463701271902,0.3866943444845222,0.9441433113375092,0.2932040356816764,0.6391144089241916,0.0330985620163043,0.4051714627508396,0.2084878004787128,0.2793507454384263,0.4149704976314716,0.4585137665433431,0.393347980960748,0.4122706203777157,0.3996200719085237,0.669007311342107,0.5045673337168889,0.0613170990019653,0.1280367333813952,0.1714698415187162,0.2711316667304557,0.0681755265551313,0.168515555285636,0.83,12508
0,0,-0.8965041895827004,0.9160546730139714,-0.4902319003908454,0.3217606552114964,0.8129004065373896,-0.3907022235596694,0.9296725342769452,-0.4097850081937134,-0.1381832861741006,0.2098310574353467,-0.6012133304969309,-0.5083962204895676,-0.6765743838514042,-0.6738303373949606,0.0816729201192761,0.097878606338664,0.9901772583934734,0.204169641316436,-0.5619361759179415,-0.891485022117474,0.7791475586934904,0.639812818678323,0.0366202447026782,0.4021831156089432,0.0448033090031746,0.3833879193739377,0.9412518887913864,0.2960881681479922,0.6386352378119229,0.0337444108345921,0.4037539549683757,0.1980650168126583,0.2777225638685604,0.4134288499043544,0.4424521921971676,0.4162168931688704,0.4126954049109238,0.1279819387577427,0.7332816143290247,0.8830099790953972,0.0613368244472821,0.1446856222840059,0.2031724505064053,0.2674153549268128,0.0669059086293899,0.1415608086045402,0.88,1260
